"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Preacher Curl (Machine)";"1";"13.6077711";"9";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Preacher Curl (Machine)";"2";"18.143694800000002";"7";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Preacher Curl (Machine)";"3";"13.6077711";"10";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Hammer Curl (Dumbbell)";"1";"";"";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Hammer Curl (Dumbbell)";"2";"11.33980925";"10";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Hammer Curl (Dumbbell)";"3";"11.33980925";"11";"";"";"";"";""
"515";"2025-06-12 17:14:10";"Tuesday - Pull ";"3455";"Hammer Curl (Dumbbell)";"4";"11.33980925";"10";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Bench Press (Dumbbell)";"1";"22.6796185";"7";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Bench Press (Dumbbell)";"2";"22.6796185";"10";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Bench Press (Dumbbell)";"WARM_UP";"11.33980925";"10";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Bench Press (Dumbbell)";"3";"20.41165665";"7";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Bench Press (Dumbbell)";"WARM_UP";"15.875732950000002";"7";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Lateral Raise (Cable)";"1";"13.6077711";"10";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Lateral Raise (Cable)";"2";"13.6077711";"11";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Chest Press (Machine)";"1";"72.57477920000001";"4";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"6";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Chest Press (Machine)";"2";"72.57477920000001";"7";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Incline Chest Press (Machine)";"WARM_UP";"63.502931800000006";"3";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Standing Machine Lateral Raise ";"1";"27.2155422";"15";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Standing Machine Lateral Raise ";"2";"27.2155422";"15";"";"";"";"";""
"516";"2025-06-16 16:48:18";"Monday - Push ";"2583";"Standing Machine Lateral Raise ";"3";"27.2155422";"15";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Seated Leg Curl (Machine)";"1";"49.895160700000005";"7";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Seated Leg Curl (Machine)";"2";"49.895160700000005";"10";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Seated Leg Curl (Machine)";"WARM_UP";"31.751465900000003";"8";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Seated Leg Curl (Machine)";"WARM_UP";"40.8233133";"5";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Seated Leg Curl (Machine)";"3";"";"";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"WARM_UP";"20.41165665";"3";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"1";"40.8233133";"1";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"2";"40.8233133";"6";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"WARM_UP";"11.33980925";"4";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"WARM_UP";"34.01942775";"2";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"WARM_UP";"0.0";"6";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Pendulum Squat";"3";"49.895160700000005";"6";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Standing Calf Raise (Machine)";"1";"181.436948";"12";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Standing Calf Raise (Machine)";"2";"181.436948";"9";"";"";"";"";""
"517";"2025-06-18 16:17:05";"Wednesday - Legs ";"5041";"Standing Calf Raise (Machine)";"3";"181.436948";"9";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"1";"72.57477920000001";"7";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"2";"72.57477920000001";"5";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"3";"63.502931800000006";"6";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"7";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"4";"";"";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"WARM_UP";"22.6796185";"9";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Incline Chest Press (Machine)";"WARM_UP";"63.502931800000006";"4";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Pull Up";"1";"74.91800689697266";"";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Pull Up";"WARM_UP";"74.91800689697266";"3";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Pull Up";"2";"74.91800689697266";"7";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Pull Up";"WARM_UP";"74.91800689697266";"8";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Pull Up";"3";"90.79373984697266";"6";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Chest Fly";"1";"45.359237";"10";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Chest Fly";"2";"45.359237";"8";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Lateral Raise (Cable)";"1";"13.6077711";"7";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Lateral Raise (Cable)";"2";"13.6077711";"12";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Standing Machine Lateral Raise ";"1";"";"";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Standing Machine Lateral Raise ";"2";"22.6796185";"12";"";"";"";"";""
"518";"2025-06-19 10:46:00";"Thursday - Push/Pull ";"2414";"Standing Machine Lateral Raise ";"3";"22.6796185";"12";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Seated Bayesian Curls ";"1";"9.071847400000001";"15";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Seated Bayesian Curls ";"2";"9.071847400000001";"10";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Seated Bayesian Curls ";"3";"";"";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Seated Bayesian Curls ";"4";"9.071847400000001";"12";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Seated Bayesian Curls ";"5";"";"";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Cable Rear Delt Fly ";"1";"9.071847400000001";"13";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Cable Rear Delt Fly ";"2";"9.071847400000001";"18";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Cable Rear Delt Fly ";"3";"13.6077711";"7";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Preacher Curl (Machine)";"WARM_UP";"9.071847400000001";"4";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Preacher Curl (Machine)";"1";"18.143694800000002";"8";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Preacher Curl (Machine)";"2";"13.6077711";"13";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Cross Cable Extension";"1";"22.6796185";"7";"";"";"";"";""
"519";"2025-06-20 16:19:53";"Friday Arms/Shoulders ";"2210";"Cross Cable Extension";"2";"";"";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Bench Press (Dumbbell)";"WARM_UP";"15.875732950000002";"6";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Bench Press (Dumbbell)";"1";"20.41165665";"13";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Bench Press (Dumbbell)";"2";"22.6796185";"7";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Bench Press (Dumbbell)";"3";"22.6796185";"13";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Bench Press (Dumbbell)";"WARM_UP";"11.33980925";"10";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Lateral Raise (Cable)";"1";"";"";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Lateral Raise (Cable)";"2";"9.071847400000001";"15";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Lateral Raise (Cable)";"3";"13.6077711";"11";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Chest Press (Machine)";"WARM_UP";"";"";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Chest Press (Machine)";"1";"63.502931800000006";"9";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Chest Press (Machine)";"2";"63.502931800000006";"6";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"4";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Standing Machine Lateral Raise ";"1";"22.6796185";"15";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Standing Machine Lateral Raise ";"2";"22.6796185";"16";"";"";"";"";""
"520";"2025-06-23 16:06:07";"Monday - Push ";"3007";"Standing Machine Lateral Raise ";"3";"22.6796185";"15";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Pull Up";"WARM_UP";"74.97700500488281";"8";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Pull Up";"1";"74.97700500488281";"8";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Pull Up";"2";"90.85273795488281";"6";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Pull Up";"WARM_UP";"74.97700500488281";"4";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Pull Up";"3";"90.85273795488281";"8";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Iso-Lateral Row (Machine)";"1";"81.6466266";"8";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Iso-Lateral Row (Machine)";"WARM_UP";"40.8233133";"6";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Iso-Lateral Row (Machine)";"2";"";"";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Iso-Lateral Row (Machine)";"3";"81.6466266";"11";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Preacher Curl (Machine)";"WARM_UP";"";"";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Preacher Curl (Machine)";"WARM_UP";"";"";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Preacher Curl (Machine)";"1";"18.143694800000002";"11";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Preacher Curl (Machine)";"2";"18.143694800000002";"10";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Preacher Curl (Machine)";"3";"13.6077711";"9";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Hammer Curl (Dumbbell)";"1";"11.33980925";"10";"";"";"";"";""
"521";"2025-06-24 16:14:19";"Tuesday - Pull ";"4138";"Hammer Curl (Dumbbell)";"2";"11.33980925";"13";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Seated Leg Curl (Machine)";"1";"";"";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Seated Leg Curl (Machine)";"2";"49.895160700000005";"8";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Seated Leg Curl (Machine)";"WARM_UP";"40.8233133";"6";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Seated Leg Curl (Machine)";"WARM_UP";"31.751465900000003";"6";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Seated Leg Curl (Machine)";"3";"40.8233133";"9";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"1";"49.895160700000005";"7";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"WARM_UP";"31.751465900000003";"3";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"WARM_UP";"20.41165665";"3";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"WARM_UP";"40.8233133";"1";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"2";"49.895160700000005";"4";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"WARM_UP";"0.0";"6";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Pendulum Squat";"WARM_UP";"11.33980925";"0";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Standing Calf Raise (Machine)";"1";"181.436948";"13";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Standing Calf Raise (Machine)";"2";"";"";"";"";"";"";""
"522";"2025-06-25 16:40:46";"Wednesday - Legs ";"2299";"Standing Calf Raise (Machine)";"3";"181.436948";"9";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"1";"63.502931800000006";"11";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"2";"63.502931800000006";"9";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"5";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"3";"63.502931800000006";"8";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"4";"";"";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Incline Chest Press (Machine)";"WARM_UP";"22.6796185";"10";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Pull Up";"1";"74.97700500488281";"7";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Pull Up";"2";"90.85273795488281";"6";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Pull Up";"WARM_UP";"74.97700500488281";"3";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Pull Up";"3";"74.97700500488281";"6";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Pull Up";"WARM_UP";"74.97700500488281";"6";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Chest Fly";"1";"45.359237";"12";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Chest Fly";"2";"45.359237";"10";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Standing Machine Lateral Raise ";"1";"22.6796185";"8";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Standing Machine Lateral Raise ";"2";"22.6796185";"18";"";"";"";"";""
"523";"2025-06-26 16:44:50";"Thursday - Push/Pull ";"5484";"Standing Machine Lateral Raise ";"3";"";"";"";"";"";"";""
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"1";"";"";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"5";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"2";"63.502931800000006";"10";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"WARM_UP";"22.6796185";"6";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"3";"63.502931800000006";"9";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Incline Chest Press (Machine)";"4";"63.502931800000006";"8";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Lateral Raise (Dumbbell)";"1";"9.071847400000001";"10";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Lateral Raise (Dumbbell)";"2";"6.80388555";"13";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Lateral Raise (Dumbbell)";"3";"9.071847400000001";"6";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Chest Fly";"1";"54.4310844";"8";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Chest Fly";"2";"49.895160700000005";"8";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Hanging Leg Raise";"1";"74.97700500488281";"6";"";"";"";"";"10-15 rep range"
"524";"2025-06-28 06:17:59";"Saturday - Technique Push ";"1952";"Hanging Leg Raise";"2";"74.97700500488281";"7";"";"";"";"";"10-15 rep range"
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Dumbbell)";"WARM_UP";"11.33980925";"10";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Dumbbell)";"WARM_UP";"15.875732950000002";"7";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Dumbbell)";"1";"22.6796185";"10";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Dumbbell)";"2";"22.6796185";"10";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Dumbbell)";"3";"22.6796185";"12";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Barbell)";"1";"61.23496995";"6";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Incline Bench Press (Barbell)";"2";"61.23496995";"5";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Standing Machine Lateral Raise ";"1";"27.2155422";"15";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Standing Machine Lateral Raise ";"2";"27.2155422";"15";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Standing Machine Lateral Raise ";"3";"27.2155422";"15";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Pull Up";"1";"74.97700500488281";"8";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Pull Up";"2";"74.97700500488281";"8";"";"";"";"";""
"525";"2025-07-01 18:48:27";"Monday - Push ";"3629";"Pull Up";"3";"74.97700500488281";"4";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Seated Leg Curl (Machine)";"1";"49.895160700000005";"7";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Seated Leg Curl (Machine)";"2";"49.895160700000005";"9";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Seated Leg Curl (Machine)";"WARM_UP";"40.8233133";"6";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Seated Leg Curl (Machine)";"WARM_UP";"31.751465900000003";"10";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Seated Leg Curl (Machine)";"3";"49.895160700000005";"6";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"WARM_UP";"20.41165665";"4";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"WARM_UP";"0.0";"5";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"1";"52.163122550000004";"6";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"2";"";"";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"WARM_UP";"11.33980925";"5";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"WARM_UP";"31.751465900000003";"2";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Pendulum Squat";"3";"40.8233133";"2";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Standing Calf Raise (Machine)";"1";"181.436948";"10";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Standing Calf Raise (Machine)";"2";"181.436948";"9";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Standing Calf Raise (Machine)";"3";"";"";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Standing Calf Raise (Machine)";"4";"181.436948";"9";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Cable Crunch";"1";"63.502931800000006";"11";"";"";"";"";""
"526";"2025-07-02 16:45:40";"Wednesday - Legs ";"6810";"Cable Crunch";"2";"68.0388555";"150";"";"";"";"";""
"527";"2025-07-03 16:37:52";"Thursday - Push/Pull ";"2323";"Incline Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"527";"2025-07-03 16:37:52";"Thursday - Push/Pull ";"2323";"Incline Chest Press (Machine)";"WARM_UP";"40.8233133";"7";"";"";"";"";""
"527";"2025-07-03 16:37:52";"Thursday - Push/Pull ";"2323";"Incline Chest Press (Machine)";"2";"63.502931800000006";"12";"";"";"";"";""
"527";"2025-07-03 16:37:52";"Thursday - Push/Pull ";"2323";"Incline Chest Press (Machine)";"WARM_UP";"63.502931800000006";"3";"";"";"";"";""
